latitude,longitude,disastertype,population_density,year,adm1,disasterno
22.40363486,82.06906505,flood,211.88168334960938,2007,Chhattisgarh,2007-0240
21.15131311,81.35373616,flood,4270.201171875,2007,Chhattisgarh,2007-0240
21.20328524,82.60463143,flood,234.6425323486328,2007,Chhattisgarh,2007-0240
20.44239318,85.6982686,flood,566.2169799804688,2007,Odisha,2007-0596
20.21756098,86.32964206,flood,707.6735229492188,2007,Odisha,2007-0596
20.8497324,86.14624701,flood,647.12109375,2007,Odisha,2007-0596
20.08247851,85.50483769,flood,281.9070129394531,2007,Odisha,2007-0596
14.47499759,77.57074427,flood,78.7120590209961,2007,Andhra Pradesh,2007-0469
18.54511489,79.23560559,flood,136.48223876953125,2007,Telangana,2007-0469
16.55006848,80.79256277,flood,933.250732421875,2007,Andhra Pradesh,2007-0469
15.52775939,77.99973082,flood,216.84066772460938,2007,Andhra Pradesh,2007-0469
16.49340442,78.14042905,flood,177.52777099609375,2007,Telangana,2007-0469
17.06194463,79.28166651,flood,8797.583984375,2007,Telangana,2007-0469
14.43556427,79.72017697,flood,82.7759017944336,2007,Andhra Pradesh,2007-0469
17.94921107,79.7917581,flood,396.43450927734375,2007,Telangana,2007-0469
21.92736609,86.68605747,flood,520.7648315429688,2007,Odisha,2007-0467
20.97856004,86.61667215,flood,698.9920654296875,2007,Odisha,2007-0467
20.44239318,85.6982686,flood,566.2169799804688,2007,Odisha,2007-0467
22.52426472,88.06481783,flood,1027.671142578125,2007,West Bengal,2007-0467
20.21756098,86.32964206,flood,707.6735229492188,2007,Odisha,2007-0467
20.8497324,86.14624701,flood,647.12109375,2007,Odisha,2007-0467
20.12313957,84.03927776,flood,46.39994812011719,2007,Odisha,2007-0467
20.54637395,86.60225642,flood,451.3252868652344,2007,Odisha,2007-0467
20.08247851,85.50483769,flood,281.9070129394531,2007,Odisha,2007-0467
22.55199571,88.35157415,flood,36173.03125,2007,West Bengal,2007-0467
22.12170362,88.41571495,flood,1728.424560546875,2007,West Bengal,2007-0467
27.58774856,94.77483408,flood,295.153076171875,2008,Assam,2008-0246
27.17536039,94.13589219,flood,414.982666015625,2008,Assam,2008-0246
26.78157942,92.92678872,flood,311.4494934082031,2008,Assam,2008-0246
26.79628642,94.27389983,flood,653.9027099609375,2008,Assam,2008-0615
27.17536039,94.13589219,flood,414.982666015625,2008,Assam,2008-0615
26.20055725,87.34540215,flood,1358.39599609375,2008,Bihar,2008-0486
25.49549659,86.12430036,flood,2306.224609375,2008,Bihar,2008-0486
25.26889636,87.07777418,flood,0.0,2008,Bihar,2008-0486
25.54555598,87.63914404,flood,1306.3065185546875,2008,Bihar,2008-0486
25.51183096,86.59621605,flood,1457.7869873046875,2008,Bihar,2008-0486
25.82520677,86.89026818,flood,1090.6114501953125,2008,Bihar,2008-0486
26.15305405,85.32182327,flood,2145.7021484375,2008,Bihar,2008-0486
27.07909842,84.33738272,flood,1039.136962890625,2008,Bihar,2008-0486
25.45569333,85.2158742,flood,1459.095458984375,2008,Bihar,2008-0486
25.81754275,87.40090119,flood,1231.5526123046875,2008,Bihar,2008-0486
25.81718474,86.58260238,flood,1935.3480224609375,2008,Bihar,2008-0486
25.90678865,84.81556987,flood,3692.432373046875,2008,Bihar,2008-0486
25.13228839,85.81502314,flood,1339.091064453125,2008,Bihar,2008-0486
26.24745361,86.79137468,flood,1079.77490234375,2008,Bihar,2008-0486
16.55006848,80.79256277,flood,933.250732421875,2008,Andhra Pradesh,2008-0415
16.88638554,81.39289921,flood,179.0831756591797,2008,Andhra Pradesh,2008-0415
13.04849576,80.23437074,flood,30440.984375,2008,Tamil Nadu,2008-0560
11.52490531,79.44715025,flood,1470.0198974609375,2008,Tamil Nadu,2008-0560
8.304640347,77.3456335,flood,540.845947265625,2008,Tamil Nadu,2008-0560
10.86120155,79.73576795,flood,783.8231201171875,2008,Tamil Nadu,2008-0560
10.3416504,78.86744128,flood,583.6029052734375,2008,Tamil Nadu,2008-0560
9.439387677,78.68104303,flood,284.9158630371094,2008,Tamil Nadu,2008-0560
13.13381484,80.16542215,flood,6330.9658203125,2008,Tamil Nadu,2008-0560
10.67184836,79.53370082,flood,802.5576782226562,2008,Tamil Nadu,2008-0560
8.876886526,77.98879965,flood,112.14012908935547,2008,Tamil Nadu,2008-0560
8.789788196,77.52245428,flood,321.95294189453125,2008,Tamil Nadu,2008-0560
11.96003858,79.28421145,flood,636.9973754882812,2008,Tamil Nadu,2008-0560
16.71861838,82.23416181,flood,1351.5457763671875,2008,Puducherry,2008-0560
26.91364047,88.39335093,storm,147.6829833984375,2009,West Bengal,2009-0204
22.52426472,88.06481783,storm,1027.671142578125,2009,West Bengal,2009-0204
22.55199571,88.35157415,storm,36173.03125,2009,West Bengal,2009-0204
22.12170362,88.41571495,storm,1728.424560546875,2009,West Bengal,2009-0204
26.11540047,86.01625194,flood,1669.0897216796875,2009,Bihar,2009-0638
26.40674188,86.21186545,flood,1006.6546630859375,2009,Bihar,2009-0638
25.81754275,87.40090119,flood,1231.5526123046875,2009,Bihar,2009-0638
25.81718474,86.58260238,flood,1935.3480224609375,2009,Bihar,2009-0638
14.47499759,77.57074427,flood,78.7120590209961,2009,Andhra Pradesh,2009-0429
16.21720423,75.62836499,flood,315.81109619140625,2009,Karnataka,2009-0429
16.11782721,74.82686904,flood,153.0506134033203,2009,Karnataka,2009-0429
15.10446289,76.53014633,flood,515.9624633789062,2009,Karnataka,2009-0429
18.83803101,80.76863925,flood,47.0052375793457,2009,Karnataka,2009-0429
14.35224954,75.93138905,flood,942.963623046875,2009,Karnataka,2009-0429
15.386687,75.15621228,flood,205.27008056640625,2009,Karnataka,2009-0429
15.42694579,75.66553546,flood,591.9376220703125,2009,Karnataka,2009-0429
17.25750794,76.86699826,flood,813.2575073242188,2009,Karnataka,2009-0429
16.29023485,80.08194333,flood,369.0785217285156,2009,Andhra Pradesh,2009-0429
14.73531126,75.41805982,flood,254.61248779296875,2009,Karnataka,2009-0429
18.54511489,79.23560559,flood,136.48223876953125,2009,Telangana,2009-0429
17.59082823,80.67917545,flood,2314.493408203125,2009,Telangana,2009-0429
15.55745944,76.22045344,flood,198.1592254638672,2009,Karnataka,2009-0429
16.55006848,80.79256277,flood,933.250732421875,2009,Andhra Pradesh,2009-0429
15.52775939,77.99973082,flood,216.84066772460938,2009,Andhra Pradesh,2009-0429
16.49340442,78.14042905,flood,177.52777099609375,2009,Telangana,2009-0429
17.06194463,79.28166651,flood,8797.583984375,2009,Telangana,2009-0429
16.08524285,76.8904085,flood,120.50215148925781,2009,Karnataka,2009-0429
26.66683535,91.34455199,storm,376.9725341796875,2010,Assam,2010-0694
26.37721495,91.38373673,storm,972.1552124023438,2010,Assam,2010-0694
16.29023485,80.08194333,storm,369.0785217285156,2010,Andhra Pradesh,2010-0198
16.55006848,80.79256277,storm,933.250732421875,2010,Andhra Pradesh,2010-0198
14.43556427,79.72017697,storm,82.7759017944336,2010,Andhra Pradesh,2010-0198
25.29954874,81.96597409,storm,924.7581787109375,2010,Uttar Pradesh,2010-0688
28.50606234,79.59117925,storm,914.6506958007812,2010,Uttar Pradesh,2010-0688
26.61473114,80.55017141,storm,601.4768676757812,2010,Uttar Pradesh,2010-0688
30.358248,76.96305073,flood,435.0978088378906,2010,Haryana,2010-0276
30.05091346,76.82975068,flood,306.4016418457031,2010,Haryana,2010-0276
29.69510172,79.48775484,flood,220.82728576660156,2010,Uttarakhand,2010-0492
29.31610846,79.45574999,flood,117.58293151855469,2010,Uttarakhand,2010-0492
13.04849576,80.23437074,flood,30440.984375,2010,Tamil Nadu,2010-0629
11.52490531,79.44715025,flood,1470.0198974609375,2010,Tamil Nadu,2010-0629
10.86120155,79.73576795,flood,783.8231201171875,2010,Tamil Nadu,2010-0629
10.3416504,78.86744128,flood,583.6029052734375,2010,Tamil Nadu,2010-0629
9.439387677,78.68104303,flood,284.9158630371094,2010,Tamil Nadu,2010-0629
10.65639586,79.22342874,flood,389.1169128417969,2010,Tamil Nadu,2010-0629
10.67184836,79.53370082,flood,802.5576782226562,2010,Tamil Nadu,2010-0629
8.789788196,77.52245428,flood,321.95294189453125,2010,Tamil Nadu,2010-0629
8.758004678,78.05390661,flood,830.2457885742188,2010,Tamil Nadu,2010-0629
11.96003858,79.28421145,flood,636.9973754882812,2010,Tamil Nadu,2010-0629
23.58822749,83.49431398,flood,105.75331115722656,2011,Uttar Pradesh,2011-0428
26.91728521,81.37096984,flood,892.1260986328125,2011,Uttar Pradesh,2011-0428
26.63350527,82.07168993,flood,826.7991333007812,2011,Uttar Pradesh,2011-0428
27.58774856,94.77483408,flood,295.153076171875,2011,Assam,2011-0422
26.10199199,91.42628315,flood,674.1968383789062,2011,Assam,2011-0422
20.98189206,84.90308876,flood,166.83299255371094,2011,Odisha,2011-0371
21.21540612,83.34469613,flood,165.6083984375,2011,Odisha,2011-0371
20.97856004,86.61667215,flood,698.9920654296875,2011,Odisha,2011-0371
20.44239318,85.6982686,flood,566.2169799804688,2011,Odisha,2011-0371
24.32656031,86.73476158,flood,665.9297485351562,2011,Odisha,2011-0371
20.82055836,85.51878477,flood,319.66522216796875,2011,Odisha,2011-0371
20.21756098,86.32964206,flood,707.6735229492188,2011,Odisha,2011-0371
20.8497324,86.14624701,flood,647.12109375,2011,Odisha,2011-0371
21.80337235,83.94901326,flood,504.83721923828125,2011,Odisha,2011-0371
20.54637395,86.60225642,flood,451.3252868652344,2011,Odisha,2011-0371
20.08247851,85.50483769,flood,281.9070129394531,2011,Odisha,2011-0371
21.890497,86.40634462,flood,51.6137809753418,2011,Odisha,2011-0371
20.20652947,84.99328054,flood,142.66232299804688,2011,Odisha,2011-0371
20.4601684,82.57037941,flood,82.0704116821289,2011,Odisha,2011-0371
21.44647928,84.2741026,flood,37.91794204711914,2011,Odisha,2011-0371
26.33685532,91.003862,flood,3524.647705078125,2012,Assam,2012-0179
26.34552612,90.61339899,flood,585.1564331054688,2012,Assam,2012-0179
26.62488181,90.67675591,flood,412.99517822265625,2012,Assam,2012-0179
26.44847938,92.03596836,flood,2532.54345703125,2012,Assam,2012-0179
27.58774856,94.77483408,flood,295.153076171875,2012,Assam,2012-0179
26.10069773,90.02798848,flood,1293.50390625,2012,Assam,2012-0179
26.04753791,90.61295409,flood,595.5044555664062,2012,Assam,2012-0179
24.49583288,92.58956318,flood,871.92138671875,2012,Assam,2012-0179
26.79628642,94.27389983,flood,653.9027099609375,2012,Assam,2012-0179
26.10199199,91.42628315,flood,674.1968383789062,2012,Assam,2012-0179
27.17536039,94.13589219,flood,414.982666015625,2012,Assam,2012-0179
26.28548305,92.2813274,flood,460.16510009765625,2012,Assam,2012-0179
26.37721495,91.38373673,flood,972.1552124023438,2012,Assam,2012-0179
27.01129084,94.82044837,flood,420.2320251464844,2012,Assam,2012-0179
26.78157942,92.92678872,flood,311.4494934082031,2012,Assam,2012-0179
27.58449365,95.62433404,flood,511.1370849609375,2012,Assam,2012-0179
26.73283045,92.01829013,flood,370.0754699707031,2012,Assam,2012-0179
29.99572737,79.84641101,flood,78.54464721679688,2012,Uttarakhand,2012-0354
30.5935937,79.09749807,flood,33.3566780090332,2012,Uttarakhand,2012-0354
33.11084362,75.68756667,earthquake,293.8059387207031,2013,Jammu And Kashmir,2013-0140
33.54599448,75.95021049,earthquake,7.7174906730651855,2013,Jammu And Kashmir,2013-0140
26.62488181,90.67675591,flood,412.99517822265625,2013,Assam,2013-0282
27.58774856,94.77483408,flood,295.153076171875,2013,Assam,2013-0282
26.47903141,93.83607668,flood,381.87200927734375,2013,Assam,2013-0282
26.79628642,94.27389983,flood,653.9027099609375,2013,Assam,2013-0282
26.10199199,91.42628315,flood,674.1968383789062,2013,Assam,2013-0282
24.57881405,92.38127235,flood,351.2722473144531,2013,Assam,2013-0282
27.17536039,94.13589219,flood,414.982666015625,2013,Assam,2013-0282
26.28548305,92.2813274,flood,460.16510009765625,2013,Assam,2013-0282
27.01129084,94.82044837,flood,420.2320251464844,2013,Assam,2013-0282
27.58449365,95.62433404,flood,511.1370849609375,2013,Assam,2013-0282
27.74197158,81.41210281,flood,637.8814086914062,2013,Uttar Pradesh,2013-0260
26.91728521,81.37096984,flood,892.1260986328125,2013,Uttar Pradesh,2013-0260
26.79008156,82.60750227,flood,736.7183837890625,2013,Uttar Pradesh,2013-0260
26.63350527,82.07168993,flood,826.7991333007812,2013,Uttar Pradesh,2013-0260
26.62470787,83.35919047,flood,1606.5975341796875,2013,Uttar Pradesh,2013-0260
26.86454297,83.92435365,flood,2085.85302734375,2013,Uttar Pradesh,2013-0260
26.230355,81.12496136,flood,849.86328125,2013,Uttar Pradesh,2013-0260
27.67717134,81.81549084,flood,861.5775146484375,2013,Uttar Pradesh,2013-0260
27.52320753,80.84636259,flood,1261.7921142578125,2013,Uttar Pradesh,2013-0260
26.24672901,82.21791262,flood,856.5454711914062,2013,Uttar Pradesh,2013-0260
23.48179285,77.39185605,flood,304.2041931152344,2013,Madhya Pradesh,2013-0345
22.59138404,77.98498366,flood,154.4573211669922,2013,Madhya Pradesh,2013-0345
23.17446788,79.94316101,flood,19893.185546875,2013,Madhya Pradesh,2013-0345
22.93719132,79.08117011,flood,704.9385986328125,2013,Madhya Pradesh,2013-0345
22.31738467,79.68387612,flood,100.21253204345703,2013,Madhya Pradesh,2013-0345
17.18512821,82.00214406,storm,161.44869995117188,2013,Andhra Pradesh,2013-0515
16.29023485,80.08194333,storm,369.0785217285156,2013,Andhra Pradesh,2013-0515
16.55006848,80.79256277,storm,933.250732421875,2013,Andhra Pradesh,2013-0515
17.88493739,82.68205636,storm,119.07237243652344,2013,Andhra Pradesh,2013-0515
16.88638554,81.39289921,storm,179.0831756591797,2013,Andhra Pradesh,2013-0515
26.0551594,83.04095761,flood,2432.76513671875,2014,Uttar Pradesh,2014-0408
23.58822749,83.49431398,flood,105.75331115722656,2014,Uttar Pradesh,2014-0408
26.91728521,81.37096984,flood,892.1260986328125,2014,Uttar Pradesh,2014-0408
26.63350527,82.07168993,flood,826.7991333007812,2014,Uttar Pradesh,2014-0408
28.12572584,80.65733351,flood,584.1364135742188,2014,Uttar Pradesh,2014-0408
27.67717134,81.81549084,flood,861.5775146484375,2014,Uttar Pradesh,2014-0408
27.52320753,80.84636259,flood,1261.7921142578125,2014,Uttar Pradesh,2014-0408
26.04753791,90.61295409,flood,595.5044555664062,2014,Assam,2014-0391
26.10199199,91.42628315,flood,674.1968383789062,2014,Assam,2014-0391
25.61978305,90.18615864,flood,101.59648132324219,2014,Meghalaya,2014-0391
25.82520677,86.89026818,storm,1090.6114501953125,2015,Bihar,2015-0164
26.40674188,86.21186545,storm,1006.6546630859375,2015,Bihar,2015-0164
25.81754275,87.40090119,storm,1231.5526123046875,2015,Bihar,2015-0164
26.59651346,85.55755515,storm,1804.3485107421875,2015,Bihar,2015-0164
26.24745361,86.79137468,storm,1079.77490234375,2015,Bihar,2015-0164
21.42212608,71.26448769,flood,160.26829528808594,2015,Gujarat,2015-0249
22.0149433,70.76149605,flood,156.77395629882812,2015,Gujarat,2015-0249
21.26454257,73.0734589,flood,534.9354858398438,2015,Gujarat,2015-0249
11.88265788,78.86498023,earthquake,393.4602355957031,2004,Puducherry,2004-0659
21.4888982,86.90431345,storm,438.2987060546875,1984,Odisha,1984-0227
22.4104231,87.26240707,storm,332.52783203125,1986,West Bengal,1986-0116
23.62539958,69.96716133,storm,0.0,1998,Gujarat,1998-0183
21.4888982,86.90431345,storm,438.2987060546875,1999,Odisha,1999-0425
23.62539958,69.96716133,earthquake,0.0,2001,Gujarat,2001-0033
22.88156947,88.07587628,storm,974.0533447265625,2003,West Bengal,2003-0134
7.525464224,93.59909377,earthquake,0.0,2004,Andaman And Nicobar,2004-0659
20.7986238,73.70614465,flood,105.0730972290039,2005,Gujarat,2005-0335
27.18644319,79.04400701,flood,939.27734375,2005,Uttar Pradesh,2005-0375
21.4888982,86.90431345,flood,438.2987060546875,2005,Odisha,2005-0541
22.4104231,87.26240707,flood,332.52783203125,2005,West Bengal,2005-0599
14.45074652,78.7743027,flood,116.05831909179688,2005,Andhra Pradesh,2005-0627
20.7986238,73.70614465,flood,105.0730972290039,2006,Gujarat,2006-0369
24.41103686,73.71456745,flood,197.1456298828125,2006,Rajasthan,2006-0469
27.08773605,82.0125259,flood,1564.7706298828125,2006,Uttar Pradesh,2006-0549
14.45074652,78.7743027,flood,116.05831909179688,2007,Andhra Pradesh,2007-0250
21.22281344,81.84979911,flood,525.2651977539062,2007,Chhattisgarh,2007-0240
14.45074652,78.7743027,flood,116.05831909179688,2007,Andhra Pradesh,2007-0469
21.4888982,86.90431345,flood,438.2987060546875,2007,Odisha,2007-0467
22.4104231,87.26240707,flood,332.52783203125,2007,West Bengal,2007-0467
25.22128669,85.44841103,flood,773.136962890625,2008,Bihar,2008-0486
10.91349374,79.79652665,flood,713.0593872070312,2008,Puducherry,2008-0560
22.88156947,88.07587628,storm,974.0533447265625,2009,West Bengal,2009-0204
17.95022208,77.22350402,flood,212.2579803466797,2009,Karnataka,2009-0429
14.78756283,74.62394327,flood,28.338787078857422,2009,Karnataka,2009-0429
14.45074652,78.7743027,flood,116.05831909179688,2009,Andhra Pradesh,2009-0429
27.08773605,82.0125259,flood,1564.7706298828125,2011,Uttar Pradesh,2011-0428
21.4888982,86.90431345,flood,438.2987060546875,2011,Odisha,2011-0371
20.64143504,84.17072091,flood,44.99605941772461,2011,Odisha,2011-0371
26.22552824,92.84166137,flood,21.193944931030273,2012,Assam,2012-0179
26.22552824,92.84166137,flood,21.193944931030273,2013,Assam,2013-0282
27.08773605,82.0125259,flood,1564.7706298828125,2013,Uttar Pradesh,2013-0260
27.08773605,82.0125259,flood,1564.7706298828125,2014,Uttar Pradesh,2014-0408
11.52811011,92.66512369,storm,12.277026176452637,1976,Andaman And Nicobar,1976-0147
19.86576549,85.69842138,storm,11.405223846435547,1981,Odisha,1981-0206
15.6113679,79.50950386,storm,129.7357177734375,1987,Andhra Pradesh,1987-0280
11.90931615,79.74830006,storm,2263.845703125,1993,Puducherry,1993-0085
15.6113679,79.50950386,flood,129.7357177734375,1997,Andhra Pradesh,1997-0357
21.59814824,71.92323212,storm,350.0779113769531,1998,Gujarat,1998-0183
19.86576549,85.69842138,storm,11.405223846435547,1999,Odisha,1999-0401
19.86576549,85.69842138,storm,11.405223846435547,1999,Odisha,1999-0425
15.6113679,79.50950386,flood,129.7357177734375,2000,Andhra Pradesh,2000-0534
21.59814824,71.92323212,earthquake,350.0779113769531,2001,Gujarat,2001-0033
19.86576549,85.69842138,flood,11.405223846435547,2001,Odisha,2001-0332
19.86576549,85.69842138,flood,11.405223846435547,2003,Odisha,2003-0683
10.05531494,76.47423388,earthquake,1070.87060546875,2004,Kerala,2004-0659
12.85293818,92.872859,earthquake,65.4376220703125,2004,Andaman And Nicobar,2004-0659
15.6113679,79.50950386,earthquake,129.7357177734375,2004,Andhra Pradesh,2004-0659
21.59814824,71.92323212,flood,350.0779113769531,2005,Gujarat,2005-0335
21.59814824,71.92323212,flood,350.0779113769531,2005,Gujarat,2005-0603
15.6113679,79.50950386,flood,129.7357177734375,2007,Andhra Pradesh,2007-0250
19.86576549,85.69842138,flood,11.405223846435547,2007,Odisha,2007-0596
19.86576549,85.69842138,flood,11.405223846435547,2007,Odisha,2007-0467
15.6113679,79.50950386,storm,129.7357177734375,2010,Andhra Pradesh,2010-0198
19.86576549,85.69842138,flood,11.405223846435547,2011,Odisha,2011-0371
25.45441147,89.93629654,flood,212.17030334472656,2014,Meghalaya,2014-0391
26.78257766,92.92733398,flood,311.4494934082031,1971,Assam,1971-0037
26.79524644,94.27414916,flood,653.9027099609375,1971,Assam,1971-0037
27.5903576,94.78022274,flood,295.153076171875,1971,Assam,1971-0037
28.36670229,77.99918678,storm,989.6281127929688,1975,Uttar Pradesh,1975-0052
19.62176158,84.65868176,storm,2830.944091796875,1990,Odisha,1990-0580
25.29988857,81.96480869,flood,955.7880859375,1992,Uttar Pradesh,1992-0546
26.38029305,80.32103344,flood,4291.44970703125,1992,Uttar Pradesh,1992-0546
25.47120022,80.55262669,flood,353.40020751953125,1992,Uttar Pradesh,1992-0546
24.58041329,92.37948378,flood,351.2722473144531,1993,Assam,1993-0326
25.90619844,84.81697681,flood,3692.432373046875,2001,Bihar,2001-0527
26.44506494,84.36829456,flood,1195.103515625,2001,Bihar,2001-0527
26.40622353,86.21180273,flood,1006.6546630859375,2001,Bihar,2001-0527
26.62073285,84.9164057,flood,2601.5595703125,2001,Bihar,2001-0527
18.9855279,72.83733064,flood,31894.984375,2007,Maharashtra,2007-0239
21.18929716,77.56873458,flood,250.1929473876953,2007,Maharashtra,2007-0239
27.5903576,94.78022274,flood,295.153076171875,2011,Assam,2011-0422
24.54011965,93.80276712,earthquake,17.051158905029297,2016,Manipur,2016-0002
24.80631058,93.77619621,earthquake,263.9012756347656,2016,Manipur,2016-0002
24.95138801,93.52811839,earthquake,29.268611907958984,2016,Manipur,2016-0002
24.53614326,93.97348943,earthquake,265.4009704589844,2016,Manipur,2016-0002
24.80769217,93.87762532,earthquake,2281.4658203125,2016,Manipur,2016-0002
25.20164854,94.04130978,earthquake,172.6555938720703,2016,Manipur,2016-0002
26.10362335,91.42709144,earthquake,674.1968383789062,2016,Assam,2016-0002
13.04808637,80.23495207,storm,30440.984375,2016,Tamil Nadu,2016-0485
25.45724219,85.21433241,storm,1183.30224609375,2016,Bihar,2016-0234
26.16285387,84.38079575,storm,3263.11865234375,2016,Bihar,2016-0234
26.15252629,85.32246146,storm,2145.7021484375,2016,Bihar,2016-0234
30.11188993,80.33363291,flood,11.10202693939209,2016,Uttarakhand,2016-0239
30.49854254,79.55834796,flood,17.212512969970703,2016,Uttarakhand,2016-0239
25.47040473,84.53556133,flood,1008.4762573242188,2016,Bihar,2016-0271
26.15252629,85.32246146,flood,2145.7021484375,2016,Bihar,2016-0271
25.26924572,87.0772599,flood,0.0,2016,Bihar,2016-0271
26.11468367,86.01743804,flood,1669.0897216796875,2016,Bihar,2016-0271
25.77765924,85.89603263,flood,1450.4378662109375,2016,Bihar,2016-0271
26.09631757,79.37968371,flood,465.027587890625,2016,Uttar Pradesh,2016-0271
25.81692386,86.58260747,flood,1935.3480224609375,2016,Bihar,2016-0271
26.29536332,87.92910356,flood,1274.4461669921875,2016,Bihar,2016-0271
25.62472918,83.54762871,flood,1428.4627685546875,2016,Uttar Pradesh,2016-0271
25.51226224,86.5962415,flood,1457.7869873046875,2016,Bihar,2016-0271
25.87745523,84.09685781,flood,1649.7144775390625,2016,Uttar Pradesh,2016-0271
25.47120022,80.55262669,flood,353.40020751953125,2016,Uttar Pradesh,2016-0271
25.82607812,86.88931311,flood,1090.6114501953125,2016,Bihar,2016-0271
25.22128669,85.44841103,flood,773.136962890625,2016,Bihar,2016-0271
26.62073285,84.9164057,flood,2601.5595703125,2016,Bihar,2016-0271
25.76301903,85.36202549,flood,2478.662353515625,2016,Bihar,2016-0271
25.39063107,82.90902975,flood,1688.3880615234375,2016,Uttar Pradesh,2016-0271
25.45724219,85.21433241,flood,1183.30224609375,2016,Bihar,2016-0271
25.81612158,87.40051472,flood,1480.7628173828125,2016,Bihar,2016-0271
26.44506494,84.36829456,flood,1195.103515625,2016,Bihar,2016-0271
25.21113816,86.52696012,flood,237.35858154296875,2016,Bihar,2016-0271
25.90619844,84.81697681,flood,3692.432373046875,2016,Bihar,2016-0271
25.49560022,86.12361437,flood,2114.715087890625,2016,Bihar,2016-0271
26.24678872,86.79186091,flood,1079.77490234375,2016,Bihar,2016-0271
28.77845644,77.47630696,flood,1257.297607421875,2016,Uttar Pradesh,2016-0271
25.4931557,84.09350224,flood,882.564453125,2016,Bihar,2016-0271
25.54515934,87.63888289,flood,1306.3065185546875,2016,Bihar,2016-0271
25.15973786,86.12817375,flood,1753.9036865234375,2016,Bihar,2016-0271
25.29988857,81.96480869,flood,955.7880859375,2016,Uttar Pradesh,2016-0271
26.20080642,87.34623316,flood,1358.39599609375,2016,Bihar,2016-0271
26.47876346,93.83687006,flood,381.87200927734375,2016,Assam,2016-0554
26.79524644,94.27414916,flood,653.9027099609375,2016,Assam,2016-0554
26.28572399,92.28019515,flood,460.16510009765625,2016,Assam,2016-0267
26.37544176,91.38392877,flood,972.1552124023438,2016,Assam,2016-0267
26.34628122,90.6135107,flood,585.1564331054688,2016,Assam,2016-0267
26.79524644,94.27414916,flood,653.9027099609375,2016,Assam,2016-0267
26.47876346,93.83687006,flood,381.87200927734375,2016,Assam,2016-0267
27.1743511,94.13502058,flood,307.83306884765625,2016,Assam,2016-0267
26.44938205,92.0344264,flood,2532.54345703125,2016,Assam,2016-0267
26.33773804,91.00368935,flood,3524.647705078125,2016,Assam,2016-0267
26.10159837,90.02789028,flood,1293.50390625,2016,Assam,2016-0267
26.04803491,90.60869689,flood,595.5044555664062,2016,Assam,2016-0267
23.81627575,79.52052596,flood,290.043701171875,2016,Madhya Pradesh,2016-0276
22.9947822,77.12512133,flood,155.67626953125,2016,Madhya Pradesh,2016-0276
23.38630639,76.55811081,flood,222.56533813476562,2016,Madhya Pradesh,2016-0276
22.31731975,79.68391717,flood,100.21253204345703,2016,Madhya Pradesh,2016-0276
23.48194594,77.39179098,flood,304.2041931152344,2016,Madhya Pradesh,2016-0276
23.22067052,78.11335768,flood,80.90213012695312,2016,Madhya Pradesh,2016-0276
23.83389366,76.0701864,flood,119.90792846679688,2016,Madhya Pradesh,2016-0276
22.66599298,80.44732944,flood,207.55886840820312,2016,Madhya Pradesh,2016-0276
24.53606099,80.82548753,flood,1546.22412109375,2016,Madhya Pradesh,2016-0276
23.89694194,77.80824361,flood,192.03968811035156,2016,Madhya Pradesh,2016-0276
23.85191907,78.7527538,flood,3538.09130859375,2016,Madhya Pradesh,2016-0276
24.99308393,78.93955092,flood,341.78570556640625,2016,Madhya Pradesh,2016-0276
24.42499035,80.1854626,flood,453.279296875,2016,Madhya Pradesh,2016-0276
24.75817049,81.58150737,flood,441.7847595214844,2016,Madhya Pradesh,2016-0276
22.59133624,77.98442733,flood,154.4573211669922,2016,Madhya Pradesh,2016-0276
23.17428218,79.94498854,flood,19893.185546875,2016,Madhya Pradesh,2016-0276
22.23714766,77.11804883,flood,132.08920288085938,2016,Madhya Pradesh,2016-0276
22.20506236,73.8618679,flood,321.998291015625,2016,Gujarat,2016-0304
17.66775236,74.18109413,flood,364.9470520019531,2016,Maharashtra,2016-0304
22.24580687,73.2496297,flood,600.5062866210938,2016,Gujarat,2016-0304
18.11593117,73.46237793,flood,491.11077880859375,2016,Maharashtra,2016-0304
20.41834827,73.12211882,flood,2265.201171875,2016,Gujarat,2016-0304
16.466794,74.16729997,flood,260.8841857910156,2016,Maharashtra,2016-0304
18.57054718,74.07657987,flood,395.3317565917969,2016,Maharashtra,2016-0304
20.81251292,73.10335846,flood,1288.2213134765625,2016,Gujarat,2016-0304
21.26413834,73.07407899,flood,472.1593017578125,2016,Gujarat,2016-0304
17.27267879,73.46052513,flood,120.92584228515625,2016,Maharashtra,2016-0304
20.26000302,74.07783819,flood,179.10812377929688,2016,Maharashtra,2016-0304
24.28101994,72.03944992,flood,450.2253112792969,2017,Gujarat,2017-0294
25.09505411,72.21691754,flood,148.750732421875,2017,Rajasthan,2017-0294
23.80473453,73.03751883,flood,235.16326904296875,2017,Gujarat,2017-0294
24.75842712,72.77903187,flood,110.18746185302734,2017,Rajasthan,2017-0294
21.26413834,73.07407899,flood,472.1593017578125,2017,Gujarat,2017-0294
20.81251292,73.10335846,flood,1288.2213134765625,2017,Gujarat,2017-0294
22.55172963,88.35233743,flood,36173.03125,2017,West Bengal,2017-0294
25.7301825,71.47896025,flood,198.840576171875,2017,Rajasthan,2017-0294
